year,Name,Farms,"Forestry, fishing, and related activities",Oil and gas extraction,"Mining, except oil and gas",Support activities for mining,Utilities,Construction,Wood products,Nonmetallic mineral products,Primary metals,Fabricated metal products,Machinery,Computer and electronic products,"Electrical equipment, appliances, and components","Motor vehicles, bodies and trailers, and parts",Other transportation equipment,Furniture and related products,Miscellaneous manufacturing,Food and beverage and tobacco products,Textile mills and textile product mills,Apparel and leather and allied products,Paper products,Printing and related support activities,Petroleum and coal products,Chemical products,Plastics and rubber products,Wholesale trade,Retail trade,Air transportation,Rail transportation,Water transportation,Truck transportation,Transit and ground passenger transportation,Pipeline transportation,Other transportation and support activities,Warehousing and storage,"Publishing industries, except internet (includes software)",Motion picture and sound recording industries,Broadcasting and telecommunications,"Data processing, internet publishing, and other information services","Federal Reserve banks, credit intermediation, and related activities","Securities, commodity contracts, and investments",Insurance carriers and related activities,"Funds, trusts, and other financial vehicles",Real estate,Rental and leasing services and lessors of intangible assets,Legal services,Computer systems design and related services,"Miscellaneous professional, scientific, and technical services",Management of companies and enterprises,Administrative and support services,Waste management and remediation services,Educational services,Ambulatory health care services,Hospitals and nursing and residential care facilities,Social assistance,"Performing arts, spectator sports, museums, and related activities","Amusements, gambling, and recreation industries",Accommodation,Food services and drinking places,"Other services, except government",Federal general government,Federal government enterprises,State and local general government,State and local government enterprises,"Scrap, used and secondhand goods",Noncomparable imports and rest-of-the-world adjustment,Total Industry Output
1991,Hospitals and nursing and residential care facilities,0.0,0.0,0.0,0.0,0.0,0.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,664.0,1504.0,0.0,0.0,0.0,0.0,1651.0,272568.0,0.0,0.0,0.0,0.0,1077.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278064
1991,Social assistance,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,39254.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39535
1991,"Performing arts, spectator sports, museums, and related activities",0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,932.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32374.0,273.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33872
1991,"Amusements, gambling, and recreation industries",0.0,0.0,0.0,0.0,0.0,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,874.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,26.0,41.0,0.0,0.0,0.0,230.0,0.0,0.0,19.0,39.0,31855.0,174.0,4990.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,38901
1991,Accommodation,0.0,0.0,0.0,0.0,0.0,0.0,267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,745.0,0.0,0.0,73.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9598.0,48550.0,16301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76046
1991,Food services and drinking places,0.0,0.0,0.0,0.0,0.0,0.0,2373.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,629.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,673.0,278.0,227224.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,231298
1991,"Other services, except government",,,,,,,632.0,,,,,,,,,,,,,,,,,,,,147.0,2989.0,,,,,,,,,,,,,,,,,,272.0,,320.0,817.0,,,,,,,,,,,2289.0,235692.0,,,,,,,243157
1991,Federal general government,0.0,1402.0,0.0,1399.0,0.0,4.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.0,0.0,0.0,0.0,0.0,5.0,2.0,316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,4.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,3091.0,17855.0,0.0,0.0,0.0,209.0,0.0,478.0,0.0,0.0,0.0,0.0,0.0,0.0,426137.0,0.0,0.0,0.0,0.0,730.0,452962
1991,Federal government enterprises,0.0,0.0,0.0,0.0,0.0,6734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1905.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,60.0,0.0,506.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1847.0,3.0,0.0,47657.0,0.0,0.0,0.0,0.0,58804
1991,State and local general government,0.0,1103.0,0.0,154.0,0.0,378.0,8552.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,352.0,0.0,21.0,55.0,403.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,838.0,0.0,0.0,0.0,3711.0,0.0,0.0,0.0,2079.0,17738.0,0.0,3823.0,4921.0,22544.0,10785.0,44586.0,1067.0,279.0,2564.0,3541.0,7000.0,176.0,0.0,0.0,578720.0,0.0,1423.0,0.0,716936
1991,State and local government enterprises,,,,,,39838.0,,,36.0,,,,,,,,,,,,,,,,,,,1417.0,,69.0,1293.0,,5596.0,,1871.0,,,,,,67.0,,52.0,,8481.0,,,,,,,,,,,,,392.0,,,927.0,,,,28936.0,,,88975
1991,Total Commodity Output,168943.0,36966.0,70890.0,50560.0,19693.0,260244.0,547492.0,53456.0,57664.0,121537.0,163914.0,169500.0,246625.0,76119.0,236396.0,136060.0,41375.0,71040.0,440366.0,69675.0,68882.0,121234.0,53818.0,158237.0,304494.0,106128.0,504370.0,533081.0,83464.0,33506.0,20080.0,108793.0,24943.0,21020.0,59395.0,17630.0,64577.0,55804.0,197877.0,31724.0,226533.0,90378.0,268224.0,35742.0,883864.0,127370.0,114498.0,68925.0,542220.0,122329.0,168396.0,32853.0,87325.0,272456.0,317632.0,40340.0,32971.0,46562.0,55205.0,279263.0,301657.0,426137.0,47657.0,578720.0,29304.0,3095.0,730.0,10807959
1992,Farms,176711.0,3911.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,887.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1038.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182577
1992,"Forestry, fishing, and related activities",0.0,34071.0,0.0,0.0,0.0,0.0,194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34504
1992,Oil and gas extraction,0.0,0.0,68379.0,0.0,289.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7759.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,160.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76828
1992,"Mining, except oil and gas",0.0,0.0,0.0,47240.0,86.0,0.0,3027.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1543.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52462
1992,Support activities for mining,0.0,0.0,0.0,0.0,14984.0,0.0,698.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15913
1992,Utilities,0.0,0.0,68.0,0.0,0.0,220225.0,2523.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,2728.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,568.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,226927
1992,Construction,0.0,0.0,0.0,0.0,0.0,0.0,514644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515095
1992,Wood products,0.0,0.0,0.0,0.0,0.0,0.0,252.0,60832.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,150.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,61968
1992,Nonmetallic mineral products,0.0,0.0,0.0,0.0,0.0,0.0,1278.0,0.0,58689.0,46.0,82.0,99.0,65.0,22.0,0.0,0.0,0.0,74.0,1.0,78.0,0.0,164.0,0.0,64.0,196.0,186.0,525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,62169
1992,Primary metals,0.0,0.0,0.0,0.0,0.0,0.0,294.0,0.0,17.0,119745.0,2808.0,406.0,0.0,581.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,212.0,32.0,510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,125238
1992,Fabricated metal products,0.0,0.0,0.0,0.0,0.0,0.0,3208.0,99.0,105.0,2732.0,161379.0,1664.0,336.0,322.0,883.0,208.0,116.0,139.0,0.0,18.0,0.0,0.0,123.0,0.0,93.0,715.0,1193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,808.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,174566
1992,Machinery,0.0,0.0,0.0,0.0,0.0,0.0,3350.0,0.0,63.0,208.0,1804.0,166000.0,236.0,601.0,1829.0,515.0,84.0,73.0,0.0,0.0,0.0,7.0,0.0,0.0,136.0,158.0,2353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,416.0,3625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,181635
1992,Computer and electronic products,0.0,0.0,0.0,0.0,0.0,0.0,541.0,0.0,40.0,0.0,610.0,592.0,254583.0,1475.0,260.0,718.0,13.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,0.0,2920.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.0,15278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,278684
1992,"Electrical equipment, appliances, and components",0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,103.0,216.0,209.0,513.0,1354.0,77116.0,520.0,0.0,24.0,38.0,0.0,11.0,2.0,0.0,0.0,15.0,144.0,52.0,1201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,1228.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,83018
1992,"Motor vehicles, bodies and trailers, and parts",0.0,0.0,0.0,0.0,0.0,0.0,1574.0,0.0,0.0,0.0,614.0,1003.0,1107.0,784.0,268133.0,124.0,139.0,0.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,19.0,1405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,7181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.0,0.0,283000
1992,Other transportation equipment,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,0.0,0.0,0.0,467.0,1019.0,2993.0,148.0,229.0,135340.0,0.0,82.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,12122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,154575
1992,Furniture and related products,0.0,0.0,0.0,0.0,0.0,0.0,399.0,182.0,101.0,0.0,115.0,65.0,35.0,0.0,190.0,0.0,44320.0,53.0,0.0,18.0,0.0,0.0,0.0,0.0,1.0,71.0,418.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46196
1992,Miscellaneous manufacturing,0.0,0.0,0.0,0.0,0.0,0.0,1811.0,63.0,13.0,0.0,171.0,95.0,342.0,0.0,0.0,0.0,100.0,70937.0,0.0,59.0,0.0,345.0,112.0,0.0,174.0,380.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,4399.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,80861
1992,Food and beverage and tobacco products,0.0,0.0,0.0,0.0,0.0,0.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,436301.0,0.0,143.0,0.0,0.0,0.0,1072.0,27.0,4902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,1653.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445178
1992,Textile mills and textile product mills,0.0,0.0,0.0,0.0,0.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,32.0,112.0,0.0,73083.0,60.0,126.0,2.0,25.0,2474.0,153.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,76783
1992,Apparel and leather and allied products,0.0,0.0,0.0,0.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,622.0,72510.0,0.0,15.0,0.0,0.0,66.0,617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,74612
1992,Paper products,0.0,0.0,0.0,0.0,0.0,0.0,111.0,111.0,0.0,0.0,294.0,0.0,410.0,0.0,0.0,0.0,17.0,335.0,0.0,269.0,0.0,121284.0,341.0,0.0,566.0,1177.0,487.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211.0,0.0,126246
1992,Printing and related support activities,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,0.0,4.0,41.0,293.0,55179.0,0.0,0.0,14.0,570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,24606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,81360
1992,Petroleum and coal products,0.0,0.0,0.0,0.0,0.0,0.0,146.0,0.0,96.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,140430.0,5664.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,228.0,1604.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148421
1992,Chemical products,0.0,0.0,0.0,0.0,0.0,0.0,1796.0,0.0,164.0,0.0,0.0,104.0,1456.0,0.0,3.0,0.0,0.0,347.0,474.0,0.0,0.0,198.0,0.0,2228.0,299052.0,1166.0,6861.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,632.0,8697.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323178
1992,Plastics and rubber products,0.0,0.0,0.0,0.0,0.0,0.0,568.0,150.0,62.0,0.0,455.0,751.0,116.0,411.0,0.0,0.0,46.0,439.0,0.0,95.0,0.0,592.0,21.0,0.0,630.0,108135.0,782.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,1276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,114649
1992,Wholesale trade,0.0,599.0,0.0,0.0,0.0,0.0,1458.0,0.0,0.0,0.0,10.0,76.0,48.0,0.0,269.0,1.0,34.0,859.0,6033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,498276.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,613.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6069.0,0.0,2721.0,1279.0,0.0,139.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19137.0,0.0,0.0,0.0,0.0,0.0,0.0,537779
1992,Retail trade,0.0,0.0,0.0,0.0,0.0,0.0,989.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,653.0,9178.0,0.0,500.0,0.0,45.0,0.0,0.0,0.0,0.0,543743.0,0.0,0.0,0.0,967.0,0.0,0.0,902.0,98.0,0.0,0.0,0.0,0.0,1431.0,0.0,118.0,0.0,0.0,3509.0,0.0,437.0,1435.0,0.0,931.0,0.0,47.0,104.0,0.0,0.0,0.0,414.0,0.0,16940.0,47497.0,0.0,0.0,0.0,0.0,0.0,0.0,629937
1992,Air transportation,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82995
1992,Rail transportation,0.0,0.0,0.0,0.0,0.0,0.0,1013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.0,0.0,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35175
1992,Water transportation,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18658.0,0.0,0.0,0.0,433.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19100
1992,Truck transportation,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,0.0,0.0,0.0,0.0,115415.0,0.0,0.0,111.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,118037
1992,Transit and ground passenger transportation,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19741.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19830
1992,Pipeline transportation,0.0,0.0,0.0,0.0,0.0,685.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20250
1992,Other transportation and support activities,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,2648.0,545.0,195.0,1285.0,18.0,0.0,58656.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63679
